Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
pen-and-pencil-box,,,,,,,,L,,blue,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
pen-and-pencil-box,,,,,,,,L,,white,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
pen-and-pencil-box,,,,,,,,M,,red,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
pen-and-pencil-box,,,,,,,,M,,green,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
pen-and-pencil-box,,,,,,,,M,,blue,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
pen-and-pencil-box,,,,,,,,M,,white,,,"",0,shopify,20,deny,manual,90.00,110.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
bambo-basket,Bambo basket,"<p>[new_products]300[/new_products]</p>
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[short_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",brothers,box,"",true,Title,Default Title,,,,,"",0,,-1,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/22_9ad7cedf-f388-4f2c-9597-6c15309c6ef5.jpg?v=1505734711,1,,false,,,,,,,,,,,,,,,,,kg,
bambo-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2300/9895/products/23_978a909a-70db-4eed-8448-1ee18f69228d.jpg?v=1505734712,2,,,,,,,,,,,,,,,,,,,,
bambo-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2300/9895/products/24_2636476d-a4a6-408a-ad22-ea9d8e16318a.jpg?v=1505734713,3,,,,,,,,,,,,,,,,,,,,
bambo-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2300/9895/products/25_7b0f2d0f-62c3-4498-a78d-22aebf82af2b.jpg?v=1505734713,4,,,,,,,,,,,,,,,,,,,,
bambo-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2300/9895/products/26_c17fbcee-06f9-4cb6-a4dd-6d61e71a967f.jpg?v=1505734714,5,,,,,,,,,,,,,,,,,,,,
bambo-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2300/9895/products/27.jpg?v=1505734715,6,,,,,,,,,,,,,,,,,,,,
official-bag,Official bag,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",rokomari,chair,"black, brown, cyan, gold, gray, ml, white, xl, xs, yellow",true,Size,xl,Color,white,Material,partex,2015,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/21_a9341e13-ffbf-4c75-b66e-3804fc3a89f7.jpg?v=1505734626,1,,false,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,white,,wood,2016,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/22_df57039c-ad53-4c1c-88ac-ce551d775a66.jpg?v=1505734628,2,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,white,,glass,2017,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/23_c6c3a7de-709a-49dd-af7d-68235588d1fd.jpg?v=1505734629,3,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,yellow,,partex,2018,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/24_a3f8c5c3-9203-4e2b-883c-c60f47e2b696.jpg?v=1505734630,4,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,yellow,,wood,2019,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/25_f7478e46-2aad-451d-9392-6b449ae39d13.jpg?v=1505734631,5,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,yellow,,glass,2020,0,shopify,12,deny,manual,60.00,,true,true,"",https://cdn.shopify.com/s/files/1/2300/9895/products/26.jpg?v=1505734632,6,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,black,,partex,2021,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,black,,wood,2022,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,black,,glass,2023,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,brown,,partex,2024,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,brown,,wood,2025,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,brown,,glass,2026,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,cyan,,partex,2027,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,cyan,,wood,2028,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,cyan,,glass,2029,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gold,,partex,2030,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gold,,wood,2031,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gold,,glass,2032,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gray,,partex,2033,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gray,,wood,2034,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xl,,gray,,glass,2035,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,white,,partex,2036,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,white,,wood,2037,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,white,,glass,2038,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,yellow,,partex,2039,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,yellow,,wood,2040,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,yellow,,glass,2041,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,black,,partex,2042,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,black,,wood,2043,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,black,,glass,2044,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,brown,,partex,2045,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,brown,,wood,2046,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,brown,,glass,2047,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,cyan,,partex,2048,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,cyan,,wood,2049,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,cyan,,glass,2050,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gold,,partex,2051,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gold,,wood,2052,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gold,,glass,2053,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gray,,partex,2054,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gray,,wood,2055,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,ml,,gray,,glass,2056,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,white,,partex,2057,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,white,,wood,2058,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,white,,glass,2059,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,yellow,,partex,2060,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,yellow,,wood,2061,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,yellow,,glass,2062,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,black,,partex,2063,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,black,,wood,2064,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,black,,glass,2065,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,brown,,partex,2066,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,brown,,wood,2067,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,brown,,glass,2068,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,cyan,,partex,2069,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,cyan,,wood,2070,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,cyan,,glass,2071,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gold,,partex,2072,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gold,,wood,2073,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gold,,glass,2074,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gray,,partex,2075,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gray,,wood,2076,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
official-bag,,,,,,,,xs,,gray,,glass,2077,0,shopify,12,deny,manual,60.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,partex table fan,"[product_video]https://www.youtube.com/embed/4MQ2K5RoBU0[/product_video]<br>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable.</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",otobi,chair,"brown, cyan, glass, gold, gray, L, M, ml, partex, wood, X, xl, xs",true,Size,xl,Color,brown,Material,partex,11253401,0,shopify,10,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/20_1a3cfe29-42d2-4b97-beaa-4539e21db9f7.jpg?v=1505734501,1,,false,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,brown,,wood,11253402,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/21_53b2bd9d-831c-4c95-b8da-8f7e1b1a8f96.jpg?v=1505734502,2,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,brown,,glass,11253403,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/22_4ec82148-aa7c-4f16-a7ee-b5d11151caf3.jpg?v=1505734503,3,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,cyan,,partex,11253404,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/23_aa455b42-ed2a-4c32-b3c6-035d73957158.jpg?v=1505734504,4,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,cyan,,wood,11253405,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/24_c64aaadb-10f8-4b3a-b8e5-7ce811d9260c.jpg?v=1505734504,5,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,cyan,,glass,11253406,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,https://cdn.shopify.com/s/files/1/2300/9895/products/25.jpg?v=1505734505,6,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gold,,partex,11253407,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gold,,wood,11253408,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gold,,glass,11253409,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gray,,partex,11253410,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gray,,wood,11253411,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xl,,gray,,glass,11253412,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,brown,,partex,11253413,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,brown,,wood,11253414,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,brown,,glass,11253415,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,cyan,,partex,11253416,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,cyan,,wood,11253417,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,cyan,,glass,11253418,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gold,,partex,11253419,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gold,,wood,11253420,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gold,,glass,11253421,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gray,,partex,11253422,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gray,,wood,11253423,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,ml,,gray,,glass,11253424,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,brown,,partex,11253425,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,brown,,wood,11253426,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,brown,,glass,11253427,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,cyan,,partex,11253428,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,cyan,,wood,11253429,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,cyan,,glass,11253430,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gold,,partex,11253431,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gold,,wood,11253432,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gold,,glass,11253433,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gray,,partex,11253434,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gray,,wood,11253435,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,xs,,gray,,glass,11253436,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,brown,,partex,11253437,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,brown,,wood,11253438,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,brown,,glass,11253439,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,cyan,,partex,11253440,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,cyan,,wood,11253441,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,cyan,,glass,11253442,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gold,,partex,11253443,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gold,,wood,11253444,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gold,,glass,11253445,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gray,,partex,11253446,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gray,,wood,11253447,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,X,,gray,,glass,11253448,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,brown,,partex,11253449,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,brown,,wood,11253450,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,brown,,glass,11253451,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,cyan,,partex,11253452,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,cyan,,wood,11253453,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,cyan,,glass,11253454,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,gold,,partex,11253455,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,gold,,wood,11253456,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,gold,,glass,11253457,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
partex-table-fan,,,,,,,,L,,gray,,partex,11253458,0,shopify,12,deny,manual,85.00,110.00,true,true,ISBN,,,,,,,,,,,,,,,,,,,,,kg,
